trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.6, 'e': 0.9510388167158028}",25,0,-204.4016252468327,"{0: 13, 1: 4, 2: 2, 3: 3, 4: 3}",0
2,False,"{'a': 0.6, 'e': 0.9508474833968491}",30,0,-71.22938175520638,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
3,False,"{'a': 0.6, 'e': 0.9506554219367369}",30,0,-179.05647836188405,"{0: 14, 1: 4, 2: 10, 3: 0, 4: 2}",0
4,False,"{'a': 0.6, 'e': 0.9504626297202252}",20,15,-2.285059297454806,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
5,False,"{'a': 0.6, 'e': 0.9502691041239321}",20,0,-151.51246977143714,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
6,False,"{'a': 0.6, 'e': 0.9500748425163201}",20,0,-138.7076078943911,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
7,False,"{'a': 0.6, 'e': 0.949879842257682}",20,0,-81.63814134951012,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
8,False,"{'a': 0.6, 'e': 0.9496841007001249}",25,9,-49.334378826048585,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 0}",1
9,False,"{'a': 0.6, 'e': 0.9494876151875565}",20,0,-161.58869247366076,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
10,False,"{'a': 0.6, 'e': 0.9492903830556702}",25,0,-167.93793768595643,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
11,False,"{'a': 0.6, 'e': 0.9490924016319298}",25,0,-94.26261773397874,"{0: 14, 1: 1, 2: 10, 3: 0, 4: 0}",0
12,False,"{'a': 0.6, 'e': 0.948893668235556}",20,0,-196.54967761786054,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
13,False,"{'a': 0.6, 'e': 0.9486941801775118}",35,8,-116.93103445337749,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 3}",1
14,False,"{'a': 0.6, 'e': 0.9484939347604877}",30,0,-146.53627854223114,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
15,False,"{'a': 0.6, 'e': 0.9482929292788876}",25,18,-42.226818085063,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
16,False,"{'a': 0.6, 'e': 0.9480911610188151}",20,0,-7.357565422042357,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
17,False,"{'a': 0.6, 'e': 0.9478886272580587}",25,0,-175.0166733853907,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
18,False,"{'a': 0.6, 'e': 0.9476853252660781}",30,0,-182.56080698546162,"{0: 16, 1: 6, 2: 5, 3: 0, 4: 3}",0
19,False,"{'a': 0.6, 'e': 0.9474812523039906}",20,0,-34.72568324901691,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
20,False,"{'a': 0.6, 'e': 0.9472764056245568}",25,0,-153.13242115722386,"{0: 11, 1: 5, 2: 6, 3: 2, 4: 1}",0
21,False,"{'a': 0.6, 'e': 0.9470707824721669}",25,0,-71.3579174076375,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
22,False,"{'a': 0.6, 'e': 0.9468643800828274}",20,0,-35.3085656898539,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
23,False,"{'a': 0.6, 'e': 0.9466571956841467}",20,0,-111.57055829639597,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
24,False,"{'a': 0.6, 'e': 0.9464492264953229}",20,0,-119.32567856044523,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
25,False,"{'a': 0.6, 'e': 0.9462404697271292}",20,0,-84.696832853588,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
26,False,"{'a': 0.6, 'e': 0.946030922581901}",20,0,-155.1347550562636,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
27,False,"{'a': 0.6, 'e': 0.9458205822535232}",25,0,-162.9304834407105,"{0: 11, 1: 4, 2: 7, 3: 2, 4: 1}",0
28,False,"{'a': 0.6, 'e': 0.945609445927416}",25,0,-97.92724844148519,"{0: 16, 1: 1, 2: 5, 3: 3, 4: 0}",0
29,False,"{'a': 0.6, 'e': 0.9453975107805233}",30,0,-154.63712340047573,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
30,False,"{'a': 0.6, 'e': 0.9451847739812983}",20,0,-143.28776635367333,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
31,False,"{'a': 0.6, 'e': 0.944971232689692}",20,0,-173.81824809487327,"{0: 9, 1: 5, 2: 2, 3: 1, 4: 3}",0
32,False,"{'a': 0.6, 'e': 0.9447568840571393}",20,0,-151.70172788115556,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
33,False,"{'a': 0.6, 'e': 0.9445417252265474}",30,0,-216.15677727924415,"{0: 14, 1: 5, 2: 7, 3: 1, 4: 3}",0
34,False,"{'a': 0.6, 'e': 0.944325753332283}",25,6,-124.79469377382438,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 2}",1
35,False,"{'a': 0.6, 'e': 0.9441089655001593}",25,14,-12.747021848194834,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
36,False,"{'a': 0.6, 'e': 0.9438913588474245}",20,0,-56.53792605708877,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
37,False,"{'a': 0.6, 'e': 0.9436729304827493}",25,0,-185.10892261461066,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 3}",0
38,False,"{'a': 0.6, 'e': 0.9434536775062148}",30,0,-194.77186980884673,"{0: 13, 1: 6, 2: 8, 3: 1, 4: 2}",0
39,False,"{'a': 0.6, 'e': 0.9432335970093003}",25,0,-150.34022565912446,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
40,False,"{'a': 0.6, 'e': 0.9430126860748724}",35,0,-93.32368159445681,"{0: 22, 1: 4, 2: 9, 3: 0, 4: 0}",0
41,False,"{'a': 0.6, 'e': 0.9427909417771719}",20,3,-109.80456303455578,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 2}",1
42,False,"{'a': 0.6, 'e': 0.9425683611818033}",30,0,-164.79081554772225,"{0: 16, 1: 5, 2: 6, 3: 1, 4: 2}",0
43,False,"{'a': 0.6, 'e': 0.9423449413457227}",30,0,-217.10975273421363,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
44,False,"{'a': 0.6, 'e': 0.9421206793172267}",20,0,-64.31457416854867,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
45,False,"{'a': 0.6, 'e': 0.9418955721359411}",25,0,-107.38675336525007,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
46,False,"{'a': 0.6, 'e': 0.9416696168328097}",20,0,-104.31807173305445,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
47,False,"{'a': 0.6, 'e': 0.9414428104300833}",20,12,-25.064951396636907,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
48,False,"{'a': 0.6, 'e': 0.9412151499413088}",20,0,-86.56721967566116,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
49,False,"{'a': 0.6, 'e': 0.9409866323713187}",35,0,-206.80075129670476,"{0: 21, 1: 3, 2: 6, 3: 2, 4: 3}",0
50,False,"{'a': 0.6, 'e': 0.9407572547162202}",25,0,-115.71156386463704,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
51,False,"{'a': 0.6, 'e': 0.9405270139633845}",35,0,-79.51635379479724,"{0: 24, 1: 3, 2: 7, 3: 1, 4: 0}",0
52,False,"{'a': 0.6, 'e': 0.940295907091437}",20,3,-146.36014059708222,"{0: 6, 1: 3, 2: 6, 3: 0, 4: 2}",1
53,False,"{'a': 0.6, 'e': 0.9400639310702469}",20,0,-149.9656992358054,"{0: 7, 1: 7, 2: 4, 3: 0, 4: 2}",0
54,False,"{'a': 0.6, 'e': 0.9398310828609167}",25,0,-79.10929099623839,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
55,False,"{'a': 0.6, 'e': 0.9395973594157729}",25,0,-97.95322485501586,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
56,False,"{'a': 0.6, 'e': 0.9393627576783558}",20,0,-163.09644346025146,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
57,False,"{'a': 0.6, 'e': 0.9391272745834095}",25,0,-69.75142279014958,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
58,False,"{'a': 0.6, 'e': 0.9388909070568733}",25,0,-81.44520302096387,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
59,False,"{'a': 0.6, 'e': 0.9386536520158714}",20,0,-107.82223041422962,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
60,False,"{'a': 0.6, 'e': 0.9384155063687044}",35,0,-211.4030170591537,"{0: 19, 1: 5, 2: 8, 3: 0, 4: 3}",0
61,False,"{'a': 0.6, 'e': 0.9381764670148396}",25,0,-137.50230795057212,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
62,False,"{'a': 0.6, 'e': 0.9379365308449025}",25,0,-120.66728095769221,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
63,False,"{'a': 0.6, 'e': 0.9376956947406677}",25,0,-155.29606283391624,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
64,False,"{'a': 0.6, 'e': 0.9374539555750505}",25,0,-167.4630939173839,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
65,False,"{'a': 0.6, 'e': 0.9372113102120986}",20,0,-102.07992597003678,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
66,False,"{'a': 0.6, 'e': 0.9369677555069831}",30,0,-48.120977731023586,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
67,False,"{'a': 0.6, 'e': 0.9367232883059913}",20,0,-77.6740365993108,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
68,False,"{'a': 0.6, 'e': 0.9364779054465177}",25,0,-164.1577097411876,"{0: 13, 1: 1, 2: 6, 3: 4, 4: 1}",0
69,False,"{'a': 0.6, 'e': 0.936231603757057}",25,0,-61.639010759111756,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
70,False,"{'a': 0.6, 'e': 0.9359843800571961}",20,0,-37.778832028441414,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
71,False,"{'a': 0.6, 'e': 0.9357362311576065}",30,23,-0.42867423125811865,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.6, 'e': 0.9354871538600373}",30,0,-124.28396290936251,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
73,False,"{'a': 0.6, 'e': 0.9352371449573076}",20,0,-79.82752725725477,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
74,False,"{'a': 0.6, 'e': 0.9349862012332997}",25,0,-81.88612729139608,"{0: 14, 1: 1, 2: 10, 3: 0, 4: 0}",0
75,False,"{'a': 0.6, 'e': 0.9347343194629527}",20,0,-85.63535303654578,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.6, 'e': 0.9344814964122553}",30,0,-85.34975303241093,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
77,False,"{'a': 0.6, 'e': 0.9342277288382397}",20,11,8.5880175907558,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.6, 'e': 0.9339730134889749}",20,0,-220.04306518530566,"{0: 8, 1: 0, 2: 7, 3: 2, 4: 3}",0
79,False,"{'a': 0.6, 'e': 0.9337173471035614}",25,0,-78.22420381143996,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
80,False,"{'a': 0.6, 'e': 0.9334607264121243}",20,0,-99.5574709208089,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
81,False,"{'a': 0.6, 'e': 0.9332031481358085}",25,0,-230.84540201689754,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 4}",0
82,False,"{'a': 0.6, 'e': 0.9329446089867728}",20,4,-85.20864636676787,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 1}",1
83,False,"{'a': 0.6, 'e': 0.9326851056681843}",20,0,-91.24810933814895,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
84,False,"{'a': 0.6, 'e': 0.9324246348742137}",25,0,-114.27848360270592,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
85,False,"{'a': 0.6, 'e': 0.9321631932900301}",25,0,-114.6752245194915,"{0: 14, 1: 0, 2: 9, 3: 2, 4: 0}",0
86,False,"{'a': 0.6, 'e': 0.9319007775917965}",20,0,-88.63915196198205,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
87,False,"{'a': 0.6, 'e': 0.931637384446665}",30,0,-84.22843165646181,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
88,False,"{'a': 0.6, 'e': 0.9313730105127724}",20,0,-86.13573592686998,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
89,False,"{'a': 0.6, 'e': 0.9311076524392368}",25,0,-198.0804425172782,"{0: 10, 1: 2, 2: 8, 3: 4, 4: 1}",0
90,False,"{'a': 0.6, 'e': 0.9308413068661524}",25,0,-178.9662011901643,"{0: 12, 1: 2, 2: 7, 3: 2, 4: 2}",0
91,False,"{'a': 0.6, 'e': 0.9305739704245868}",20,0,-121.95595432470184,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
92,False,"{'a': 0.6, 'e': 0.9303056397365774}",20,3,-151.0036558607859,"{0: 6, 1: 1, 2: 8, 3: 0, 4: 2}",1
93,False,"{'a': 0.6, 'e': 0.9300363114151278}",25,0,-28.73490291493883,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
94,False,"{'a': 0.6, 'e': 0.9297659820642044}",20,0,-74.86689025140807,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
95,False,"{'a': 0.6, 'e': 0.9294946482787344}",25,10,-97.01572289582313,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
96,False,"{'a': 0.6, 'e': 0.9292223066446028}",20,0,-78.09240204465858,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
97,False,"{'a': 0.6, 'e': 0.9289489537386497}",20,0,-157.74555724771696,"{0: 8, 1: 1, 2: 8, 3: 2, 4: 1}",0
98,False,"{'a': 0.6, 'e': 0.9286745861286683}",20,0,-116.5259745488546,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
99,False,"{'a': 0.6, 'e': 0.9283992003734031}",30,0,-200.20005732081287,"{0: 18, 1: 0, 2: 8, 3: 1, 4: 3}",0
100,False,"{'a': 0.6, 'e': 0.9281227930225481}",20,0,-146.05676168858918,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
101,False,"{'a': 0.6, 'e': 0.9278453606167449}",20,10,-33.148668894961794,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
102,False,"{'a': 0.6, 'e': 0.9275668996875824}",30,12,-167.09410143540532,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 3}",1
103,False,"{'a': 0.6, 'e': 0.9272874067575948}",20,0,-82.83809473362848,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
104,False,"{'a': 0.6, 'e': 0.927006878340261}",25,0,-127.64688173427596,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
105,False,"{'a': 0.6, 'e': 0.9267253109400045}",25,0,-90.65433196274599,"{0: 13, 1: 6, 2: 5, 3: 1, 4: 0}",0
106,False,"{'a': 0.6, 'e': 0.9264427010521931}",30,0,-132.08112755598654,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
107,False,"{'a': 0.6, 'e': 0.926159045163138}",25,0,-93.64786794330881,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
108,False,"{'a': 0.6, 'e': 0.925874339750095}",20,0,-145.68104578506043,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
109,False,"{'a': 0.6, 'e': 0.9255885812812648}",25,0,-90.89545883698094,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
110,False,"{'a': 0.6, 'e': 0.9253017662157929}",25,0,-147.35216754394384,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
111,False,"{'a': 0.6, 'e': 0.9250138910037715}",20,3,-90.855455665242,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 1}",1
112,False,"{'a': 0.6, 'e': 0.9247249520862404}",25,0,-68.95521297616366,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
113,False,"{'a': 0.6, 'e': 0.9244349458951883}",25,12,-103.9974332475877,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 2}",1
114,False,"{'a': 0.6, 'e': 0.9241438688535548}",20,0,-92.32989197526958,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
115,False,"{'a': 0.6, 'e': 0.9238517173752325}",25,0,-105.13516290980387,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
116,False,"{'a': 0.6, 'e': 0.9235584878650689}",20,2,-101.20062522978625,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 1}",1
117,False,"{'a': 0.6, 'e': 0.9232641767188693}",30,0,-128.02162313276528,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
118,False,"{'a': 0.6, 'e': 0.9229687803233998}",20,0,-162.62050030195655,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
119,False,"{'a': 0.6, 'e': 0.9226722950563898}",30,3,-172.98764008956866,"{0: 12, 1: 7, 2: 5, 3: 1, 4: 2}",1
120,False,"{'a': 0.6, 'e': 0.9223747172865362}",35,0,-109.73399180994393,"{0: 22, 1: 5, 2: 7, 3: 0, 4: 1}",0
121,False,"{'a': 0.6, 'e': 0.9220760433735065}",30,0,-107.85974711081609,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
122,False,"{'a': 0.6, 'e': 0.921776269667943}",20,0,-68.36733622935465,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",1
123,False,"{'a': 0.6, 'e': 0.921475392511467}",25,0,-76.6950411586889,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
124,False,"{'a': 0.6, 'e': 0.9211734082366837}",30,0,-99.38978144776492,"{0: 20, 1: 2, 2: 5, 3: 3, 4: 0}",0
125,False,"{'a': 0.6, 'e': 0.9208703131671864}",20,0,-73.31861401128792,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
126,False,"{'a': 0.6, 'e': 0.9205661036175622}",20,14,-6.351881742345578,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.6, 'e': 0.9202607758933974}",20,0,-22.896704647044476,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.6, 'e': 0.9199543262912832}",20,0,-137.25536830300206,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
129,False,"{'a': 0.6, 'e': 0.9196467510988213}",20,0,-193.92895490516764,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
130,False,"{'a': 0.6, 'e': 0.9193380465946315}",25,0,-140.94861424185666,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
131,False,"{'a': 0.6, 'e': 0.9190282090483569}",30,0,-138.95555151815773,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
132,False,"{'a': 0.6, 'e': 0.918717234720672}",25,3,-40.58103435707392,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 0}",1
133,False,"{'a': 0.6, 'e': 0.9184051198632897}",30,0,-147.5658989939112,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
134,False,"{'a': 0.6, 'e': 0.9180918607189688}",25,0,-183.37564979111204,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
135,False,"{'a': 0.6, 'e': 0.9177774535215218}",20,0,-57.3076079629758,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
136,False,"{'a': 0.6, 'e': 0.9174618944958244}",20,0,-210.10357196076998,"{0: 8, 1: 0, 2: 8, 3: 1, 4: 3}",0
137,False,"{'a': 0.6, 'e': 0.9171451798578224}",25,1,-99.68287067634112,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 1}",1
138,False,"{'a': 0.6, 'e': 0.9168273058145419}",20,0,-92.49306920819042,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 1}",0
139,False,"{'a': 0.6, 'e': 0.9165082685640982}",20,0,-117.01965525736846,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
140,False,"{'a': 0.6, 'e': 0.9161880642957054}",20,0,-99.59266784952366,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
141,False,"{'a': 0.6, 'e': 0.9158666891896869}",20,0,-113.48140043080906,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
142,False,"{'a': 0.6, 'e': 0.9155441394174848}",30,0,-118.03650947381094,"{0: 17, 1: 3, 2: 8, 3: 2, 4: 0}",0
143,False,"{'a': 0.6, 'e': 0.9152204111416715}",35,0,-45.66538066616928,"{0: 25, 1: 5, 2: 5, 3: 0, 4: 0}",0
144,False,"{'a': 0.6, 'e': 0.9148955005159601}",25,0,-25.09955494270309,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
145,False,"{'a': 0.6, 'e': 0.9145694036852167}",20,0,-59.50546842474736,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
146,False,"{'a': 0.6, 'e': 0.9142421167854707}",25,0,-151.08808477942137,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
147,False,"{'a': 0.6, 'e': 0.9139136359439285}",20,0,-153.20863445730686,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
148,False,"{'a': 0.6, 'e': 0.913583957278985}",20,0,-94.84759170598943,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
149,False,"{'a': 0.6, 'e': 0.9132530769002368}",30,0,-189.07933333293806,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
150,False,"{'a': 0.6, 'e': 0.9129209909084953}",30,13,-43.47543420462393,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
151,False,"{'a': 0.6, 'e': 0.9125876953958008}",20,0,-31.58464795087743,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
152,False,"{'a': 0.6, 'e': 0.9122531864454354}",20,0,-61.176303673734644,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
153,False,"{'a': 0.6, 'e': 0.9119174601319389}",35,0,-72.43500450535251,"{0: 23, 1: 4, 2: 8, 3: 0, 4: 0}",0
154,False,"{'a': 0.6, 'e': 0.9115805125211222}",30,12,-83.79106015921319,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 2}",1
155,False,"{'a': 0.6, 'e': 0.9112423396700832}",20,13,1.5129356598627592,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.6, 'e': 0.9109029376272221}",25,0,-34.83696170923365,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
157,False,"{'a': 0.6, 'e': 0.9105623024322576}",20,10,-36.24681499801345,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
158,False,"{'a': 0.6, 'e': 0.9102204301162428}",25,0,-167.50592513666456,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
159,False,"{'a': 0.6, 'e': 0.9098773167015823}",20,0,-54.96430701112555,"{0: 10, 1: 6, 2: 4, 3: 0, 4: 0}",0
160,False,"{'a': 0.6, 'e': 0.9095329582020496}",20,0,-81.2196391907464,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
161,False,"{'a': 0.6, 'e': 0.9091873506228038}",20,0,-85.69546619702443,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
162,False,"{'a': 0.6, 'e': 0.9088404899604084}",25,0,-169.51112589656367,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
163,False,"{'a': 0.6, 'e': 0.9084923722028497}",30,0,-185.55908315131126,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
164,False,"{'a': 0.6, 'e': 0.9081429933295547}",25,0,-46.39349109343689,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
165,False,"{'a': 0.6, 'e': 0.9077923493114117}",20,0,-108.50598001747727,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
166,False,"{'a': 0.6, 'e': 0.907440436110789}",30,0,-133.2141188453083,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
167,False,"{'a': 0.6, 'e': 0.9070872496815551}",20,0,-112.91609771729841,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
168,False,"{'a': 0.6, 'e': 0.9067327859690999}",25,0,-119.787316512806,"{0: 18, 1: 4, 2: 0, 3: 0, 4: 3}",0
169,False,"{'a': 0.6, 'e': 0.906377040910355}",20,0,-155.015606332694,"{0: 8, 1: 3, 2: 5, 3: 3, 4: 1}",1
170,False,"{'a': 0.6, 'e': 0.9060200104338153}",25,0,-80.32759654951785,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
171,False,"{'a': 0.6, 'e': 0.9056616904595612}",20,0,-163.01187753499812,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
172,False,"{'a': 0.6, 'e': 0.9053020768992808}",20,0,-113.6033965298718,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
173,False,"{'a': 0.6, 'e': 0.9049411656562922}",20,0,-60.555591270255796,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
174,False,"{'a': 0.6, 'e': 0.9045789526255676}",35,0,-158.47304350949565,"{0: 22, 1: 2, 2: 9, 3: 0, 4: 2}",0
175,False,"{'a': 0.6, 'e': 0.9042154336937562}",25,0,-157.10638834294585,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
176,False,"{'a': 0.6, 'e': 0.903850604739209}",25,0,-193.9727691923454,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
177,False,"{'a': 0.6, 'e': 0.9034844616320031}",25,0,-246.8060559172938,"{0: 11, 1: 6, 2: 1, 3: 3, 4: 4}",0
178,False,"{'a': 0.6, 'e': 0.903117000233967}",30,0,-95.18684885065194,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
179,False,"{'a': 0.6, 'e': 0.9027482163987062}",25,0,-170.26474509277858,"{0: 10, 1: 2, 2: 11, 3: 1, 4: 1}",0
180,False,"{'a': 0.6, 'e': 0.9023781059716289}",30,0,-132.79747746087043,"{0: 23, 1: 2, 2: 1, 3: 1, 4: 3}",0
181,False,"{'a': 0.6, 'e': 0.9020066647899734}",20,0,-57.13173744518549,"{0: 10, 1: 6, 2: 4, 3: 0, 4: 0}",0
182,False,"{'a': 0.6, 'e': 0.9016338886828342}",20,4,-47.463302694144886,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
183,False,"{'a': 0.6, 'e': 0.9012597734711906}",30,0,-98.62003616179277,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
184,False,"{'a': 0.6, 'e': 0.9008843149679335}",25,0,-140.82155412725845,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
