trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.7, 'e': 0.757972208413751}",25,9,-5.733109556085715,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
368,False,"{'a': 0.7, 'e': 0.9999438460224106}",20,0,-63.308066136257146,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
369,False,"{'a': 0.7, 'e': 0.7716262682931159}",25,0,-69.50222596480285,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
370,False,"{'a': 0.7, 'e': 0.18040079959254857}",25,0,2.628047461110344,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
371,False,"{'a': 0.7, 'e': 0.4956699839966422}",25,3,-57.067927928941295,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
372,False,"{'a': 0.7, 'e': 0.9386194290550742}",25,0,-115.92368436694399,"{0: 11, 1: 4, 2: 9, 3: 1, 4: 0}",0
373,False,"{'a': 0.7, 'e': 0.9401214902957729}",20,0,-108.60369156215941,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
374,False,"{'a': 0.7, 'e': 0.4994697248468341}",20,0,-4.217602727746304,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
375,False,"{'a': 0.7, 'e': 0.17609045662727782}",30,7,23.26054403279299,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.7, 'e': 0.7688325448602997}",20,0,-115.88029616109458,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
377,False,"{'a': 0.7, 'e': 0.9999806739056358}",25,0,-51.55217684223612,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
378,False,"{'a': 0.7, 'e': 0.7608222668841215}",20,0,-94.15148303598875,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
379,False,"{'a': 0.7, 'e': 0.16383725957110779}",25,0,21.366424677883334,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
380,False,"{'a': 0.7, 'e': 0.510202970945957}",20,4,18.227218819793844,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.7, 'e': 0.9442867720858155}",25,0,-135.08638285461478,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
382,False,"{'a': 0.7, 'e': 0.9342577494259053}",30,0,-190.93390232703905,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
383,False,"{'a': 0.7, 'e': 0.4848327090309842}",20,13,12.55342481986579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.7, 'e': 0.19261673014125447}",20,0,7.193611267783573,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
385,False,"{'a': 0.7, 'e': 0.7794755114086689}",25,0,-73.78578068672188,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
386,False,"{'a': 0.7, 'e': 0.9997347800197042}",20,0,-113.49669068684224,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
387,False,"{'a': 0.7, 'e': 0.7498031603006406}",35,0,-189.94753792850037,"{0: 26, 1: 0, 2: 4, 3: 1, 4: 4}",0
388,False,"{'a': 0.7, 'e': 0.14722739829463455}",20,0,-22.637210074023574,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
389,False,"{'a': 0.7, 'e': 0.5245917096208927}",30,9,-52.33480683558414,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 0}",1
390,False,"{'a': 0.7, 'e': 0.9496871395301657}",20,0,-171.9245785024578,"{0: 9, 1: 0, 2: 6, 3: 4, 4: 1}",0
391,False,"{'a': 0.7, 'e': 0.9281298684474749}",20,0,-53.28595969497624,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
392,False,"{'a': 0.7, 'e': 0.4700586178047103}",30,8,-5.142707492868384,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 0.20908854566011198}",30,0,-24.34979939433854,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
394,False,"{'a': 0.7, 'e': 0.7898980990023388}",25,0,-195.08243793566857,"{0: 12, 1: 3, 2: 4, 3: 4, 4: 2}",0
395,False,"{'a': 0.7, 'e': 0.9992062338855137}",30,0,-96.3412666809838,"{0: 15, 1: 8, 2: 7, 3: 0, 4: 0}",0
396,False,"{'a': 0.7, 'e': 0.7385720639442258}",30,6,-35.59849931327949,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 1}",1
397,False,"{'a': 0.7, 'e': 0.13057591182313855}",20,13,12.921962995176052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.7, 'e': 0.5388321319332723}",20,0,9.956867756707384,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
399,False,"{'a': 0.7, 'e': 0.9548190045571625}",25,0,-121.86723091484316,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
400,False,"{'a': 0.7, 'e': 0.9217395798793158}",30,0,-141.18676903123873,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
401,False,"{'a': 0.7, 'e': 0.4551516282059968}",20,0,-85.16824696133004,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
402,False,"{'a': 0.7, 'e': 0.22550124615296743}",30,13,-19.603663733943048,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
403,False,"{'a': 0.7, 'e': 0.800097360892027}",20,0,-121.52974140694727,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
404,False,"{'a': 0.7, 'e': 0.9983951849374536}",25,0,-53.63601164867612,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
405,False,"{'a': 0.7, 'e': 0.7271321531516752}",20,7,-31.793947362390163,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
406,False,"{'a': 0.7, 'e': 0.11388750798537411}",20,15,9.583646384764478,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.7, 'e': 0.5529202117278472}",20,0,-35.06902727038085,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
408,False,"{'a': 0.7, 'e': 0.9596809162488404}",25,0,-118.91557556968237,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
409,False,"{'a': 0.7, 'e': 0.9150886904300569}",25,0,-94.88447350615967,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
410,False,"{'a': 0.7, 'e': 0.4401159548467677}",25,7,-21.051167508778985,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 0.24185019130242166}",30,14,15.530265430359886,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 0.8100704134686035}",20,0,-54.19760931086469,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
413,False,"{'a': 0.7, 'e': 0.9973018624811435}",20,0,-87.36882456923699,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
414,False,"{'a': 0.7, 'e': 0.7154866622973548}",30,0,-141.64382286514123,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
415,False,"{'a': 0.7, 'e': 0.09716690504758436}",20,9,18.933531685569562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 0.5668519659207965}",25,0,-68.4405098938268,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
417,False,"{'a': 0.7, 'e': 0.9642715000103411}",25,0,-145.91510388895577,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
418,False,"{'a': 0.7, 'e': 0.9081790804872255}",30,16,-2.12501938700054,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.7, 'e': 0.42495584872140224}",20,0,-65.13826634403405,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
420,False,"{'a': 0.7, 'e': 0.2581307588164473}",25,11,-24.102184534056832,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
421,False,"{'a': 0.7, 'e': 0.8198144370785072}",20,0,1.408478866043143,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
422,False,"{'a': 0.7, 'e': 0.9959265756286187}",30,0,-113.94449538491796,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
423,False,"{'a': 0.7, 'e': 0.703638883878594}",35,11,-53.502836419352754,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 1}",1
424,False,"{'a': 0.7, 'e': 0.08041883037963145}",30,18,6.665119326964636,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
425,False,"{'a': 0.7, 'e': 0.5806234556258039}",25,0,-100.98438453135799,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
426,False,"{'a': 0.7, 'e': 0.9685894579586192}",25,0,-47.73898216207203,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
427,False,"{'a': 0.7, 'e': 0.901012703585745}",35,0,-203.26739747031644,"{0: 18, 1: 9, 2: 4, 3: 1, 4: 3}",0
428,False,"{'a': 0.7, 'e': 0.40967559600465725}",25,9,-75.72306714158336,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
429,False,"{'a': 0.7, 'e': 0.274338345735182}",30,3,0.07013821172333667,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
430,False,"{'a': 0.7, 'e': 0.8293266768209027}",30,0,-262.2251253583203,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 5}",0
431,False,"{'a': 0.7, 'e': 0.9942697132109259}",25,0,-74.57306783322007,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
432,False,"{'a': 0.7, 'e': 0.6915921675850432}",30,0,-85.6810732520412,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
433,False,"{'a': 0.7, 'e': 0.06364801911821397}",30,10,34.78855746313882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 0.5942307872676429}",25,5,-10.63831172494226,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
435,False,"{'a': 0.7, 'e': 0.9726335692893708}",30,2,-170.4575330361637,"{0: 14, 1: 4, 2: 7, 3: 1, 4: 2}",1
436,False,"{'a': 0.7, 'e': 0.8935915858555286}",20,0,-79.94496031660303,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
437,False,"{'a': 0.7, 'e': 0.3942795168401566}",30,13,30.397234813720907,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 0.29046836973252943}",20,8,-23.75582772675954,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
439,False,"{'a': 0.7, 'e': 0.8386044433265355}",35,0,-108.4002220763251,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
440,False,"{'a': 0.7, 'e': 0.9923317436681922}",20,0,-43.13188077237012,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
441,False,"{'a': 0.7, 'e': 0.6793499193514689}",25,0,11.06670113479589,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
442,False,"{'a': 0.7, 'e': 0.04685921282845442}",20,3,26.606278664845494,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.7, 'e': 0.6076701136831795}",25,0,-90.60751053662945,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
444,False,"{'a': 0.7, 'e': 0.9764026906221767}",20,0,-55.89335367410203,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
445,False,"{'a': 0.7, 'e': 0.885917825448659}",20,0,-66.20433724798592,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
446,False,"{'a': 0.7, 'e': 0.37877196411876407}",20,10,-7.880671968466905,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
447,False,"{'a': 0.7, 'e': 0.30651627041137897}",25,15,16.476588017900106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.7, 'e': 0.8476451135182143}",30,0,-91.46878197188883,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
449,False,"{'a': 0.7, 'e': 0.9901132149171923}",20,0,-70.28918906897886,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
450,False,"{'a': 0.7, 'e': 0.6669156003948422}",25,0,-181.47966266877984,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 3}",0
451,False,"{'a': 0.7, 'e': 0.03005715816310336}",20,5,26.504395539299246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.7, 'e': 0.6209376352087942}",25,0,-132.72899847722624,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
453,False,"{'a': 0.7, 'e': 0.9798957563238163}",25,0,-93.2825661986696,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
454,False,"{'a': 0.7, 'e': 0.8779935919462116}",20,0,-99.85868235943082,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
455,False,"{'a': 0.7, 'e': 0.36315732224795383}",25,2,-35.692933166071214,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
456,False,"{'a': 0.7, 'e': 0.3224775105931735}",25,3,-77.2317877255711,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 1}",1
457,False,"{'a': 0.7, 'e': 0.8564461313522378}",25,0,-138.85635051656158,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
458,False,"{'a': 0.7, 'e': 0.9876147541964067}",20,0,-121.16055344725906,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
459,False,"{'a': 0.7, 'e': 0.6542927262358008}",25,0,-59.312733192495514,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
460,False,"{'a': 0.7, 'e': 0.01324660552058789}",25,0,37.000815767138214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.7, 'e': 0.6340296007548352}",20,1,-26.89730554878581,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
462,False,"{'a': 0.7, 'e': 0.9831117788094754}",30,0,-155.93681807223348,"{0: 18, 1: 3, 2: 4, 3: 4, 4: 1}",0
463,False,"{'a': 0.7, 'e': 0.8698211257447459}",35,11,-37.91255350772075,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
464,False,"{'a': 0.7, 'e': 0.34744000591227225}",20,11,13.964519657742287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.7, 'e': 0.33834757760063844}",25,9,7.972851527246862,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.7, 'e': 0.8650050085411849}",25,0,-135.69309328782032,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
467,False,"{'a': 0.7, 'e': 0.9848370678887292}",25,0,-128.27314333078917,"{0: 12, 1: 5, 2: 5, 3: 3, 4: 0}",0
468,False,"{'a': 0.7, 'e': 0.6414848657045451}",20,0,-134.8869241085723,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
469,False,"{'a': 0.7, 'e': 0.0035676922979984665}",30,13,28.19791167043306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.7, 'e': 0.6469423088661069}",25,13,12.15443008153162,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.7, 'e': 0.9860498488220147}",25,0,-113.11997695197687,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",1
472,False,"{'a': 0.7, 'e': 0.8614027374230453}",25,0,-51.510965573075936,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
473,False,"{'a': 0.7, 'e': 0.3316244588249736}",20,0,25.868518196326725,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
474,False,"{'a': 0.7, 'e': 0.35412198453358534}",20,0,-4.847783887963478,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
475,False,"{'a': 0.7, 'e': 0.8733193252573889}",30,0,-197.33693936893673,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
476,False,"{'a': 0.7, 'e': 0.981780941321724}",20,0,-16.88460066389995,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
477,False,"{'a': 0.7, 'e': 0.6284956399320883}",20,5,-19.1727276685861,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
478,False,"{'a': 0.7, 'e': 0.020380981432869448}",25,11,22.860664871529085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.7, 'e': 0.6596721087683294}",20,0,-23.518379470619085,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
480,False,"{'a': 0.7, 'e': 0.9887091356890289}",25,0,-167.4531445524936,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
481,False,"{'a': 0.7, 'e': 0.852740807088748}",25,4,-47.72958520629252,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
482,False,"{'a': 0.7, 'e': 0.3157151524719798}",20,11,13.802477601245524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.7, 'e': 0.3697962715376939}",30,22,1.8980937405979061,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.7, 'e': 0.881386730817062}",30,0,-123.85996981398264,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
485,False,"{'a': 0.7, 'e': 0.9784472385455999}",20,0,-143.81321894651913,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
486,False,"{'a': 0.7, 'e': 0.615328721326294}",30,0,-41.93809679212353,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
487,False,"{'a': 0.7, 'e': 0.03718850830925062}",25,0,0.6776957658057761,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
488,False,"{'a': 0.7, 'e': 0.6722154014004837}",25,0,5.127452902874024,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
489,False,"{'a': 0.7, 'e': 0.991088887557692}",20,0,-68.21235835064269,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
490,False,"{'a': 0.7, 'e': 0.8438377837054513}",20,0,-42.83854183385794,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
491,False,"{'a': 0.7, 'e': 0.29971658484745767}",30,0,-21.642210004445744,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
492,False,"{'a': 0.7, 'e': 0.3853660070651139}",35,22,0.9839890388563983,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
493,False,"{'a': 0.7, 'e': 0.8892049443450061}",25,0,-110.75541808150531,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
494,False,"{'a': 0.7, 'e': 0.9748369020889315}",25,0,-81.35766871914268,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
495,False,"{'a': 0.7, 'e': 0.601987832533629}",20,10,-7.168883674075319,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
496,False,"{'a': 0.7, 'e': 0.0539855209815718}",25,16,-8.30421169832869,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
497,False,"{'a': 0.7, 'e': 0.6845686404321059}",25,7,-10.919931634288169,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
498,False,"{'a': 0.7, 'e': 0.9931884316073588}",20,0,-87.53051437240245,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
499,False,"{'a': 0.7, 'e': 0.8346961844003544}",20,0,-123.20330419801805,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
500,False,"{'a': 0.7, 'e': 0.28363327918216646}",30,16,-75.56552731260102,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 2}",1
501,False,"{'a': 0.7, 'e': 0.40082678912759867}",30,6,-6.356973804988368,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
502,False,"{'a': 0.7, 'e': 0.8967717554193143}",20,0,-76.26623687360834,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
503,False,"{'a': 0.7, 'e': 0.9709509526921317}",25,0,-163.7578868783005,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
504,False,"{'a': 0.7, 'e': 0.5884767453867157}",30,0,-85.49584377468278,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
505,False,"{'a': 0.7, 'e': 0.07076727047691461}",20,0,30.96892815360632,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.7, 'e': 0.6967283332661035}",20,10,4.862504742278579,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.7, 'e': 0.9950071742397407}",20,0,-169.1678319927602,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
508,False,"{'a': 0.7, 'e': 0.825318593752474}",20,0,-57.78725136567561,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
509,False,"{'a': 0.7, 'e': 0.2674697826646719}",25,0,6.171006975876516,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
510,False,"{'a': 0.7, 'e': 0.4161742465410129}",20,0,26.9608875683062,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
511,False,"{'a': 0.7, 'e': 0.9040850246964277}",20,0,-115.86339184141092,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
512,False,"{'a': 0.7, 'e': 0.9667904890189334}",20,0,-103.22345683608627,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
513,False,"{'a': 0.7, 'e': 0.5747992798377488}",20,0,-11.077416619957095,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
514,False,"{'a': 0.7, 'e': 0.08752901213761985}",20,15,7.495026437987343,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.7, 'e': 0.7086910420261656}",20,0,-143.27293950442788,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
516,False,"{'a': 0.7, 'e': 0.9965446012467656}",25,0,-164.2883514405088,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
517,False,"{'a': 0.7, 'e': 0.815707663062098}",20,0,-132.0478602272951,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
518,False,"{'a': 0.7, 'e': 0.2512306651555134}",30,19,-6.37265182676469,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
519,False,"{'a': 0.7, 'e': 0.4314040401611347}",20,5,14.430968452560792,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.7, 'e': 0.9111426845159583}",30,0,-95.48929739913882,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
521,False,"{'a': 0.7, 'e': 0.9623566873457196}",25,0,-152.8510699779384,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
522,False,"{'a': 0.7, 'e': 0.5609593028787653}",25,0,3.8864922289139368,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
523,False,"{'a': 0.7, 'e': 0.10426600696295803}",25,0,20.987599823065445,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
524,False,"{'a': 0.7, 'e': 0.7204533845287039}",20,0,-99.33476275845072,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
525,False,"{'a': 0.7, 'e': 0.9978002779559492}",20,0,-77.89313614747549,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
526,False,"{'a': 0.7, 'e': 0.8058661096010687}",25,0,-120.81344010409869,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
527,False,"{'a': 0.7, 'e': 0.23492051789550805}",20,13,4.200530600946567,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.7, 'e': 0.44651186411065497}",20,9,-20.911716501500113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
529,False,"{'a': 0.7, 'e': 0.9179427394852498}",25,0,-166.073759754481,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
530,False,"{'a': 0.7, 'e': 0.9576508012289697}",20,0,-110.67156430746944,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
531,False,"{'a': 0.7, 'e': 0.5469607274481578}",20,1,-46.50711344093698,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
532,False,"{'a': 0.7, 'e': 0.12097352294863385}",25,5,24.137118912359146,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.7, 'e': 0.7320120352392463}",25,0,-58.4761924941944,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
534,False,"{'a': 0.7, 'e': 0.9987738493532872}",35,0,-204.54162844502508,"{0: 19, 1: 4, 2: 7, 3: 3, 4: 2}",0
535,False,"{'a': 0.7, 'e': 0.7957967158445666}",20,0,-48.735878293390535,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
536,False,"{'a': 0.7, 'e': 0.2185439522074632}",30,22,19.91731146039538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.7, 'e': 0.4614934469962576}",20,0,-48.496121468322215,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
538,False,"{'a': 0.7, 'e': 0.9244832670436216}",20,3,-97.9935518853894,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
539,False,"{'a': 0.7, 'e': 0.9526741611508626}",25,0,-138.2948026461308,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
540,False,"{'a': 0.7, 'e': 0.5328075113244262}",20,0,15.644729666931926,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
541,False,"{'a': 0.7, 'e': 0.1376468364248796}",30,18,21.02499346742059,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.7, 'e': 0.7433637262124184}",30,0,-68.68697261628685,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
543,False,"{'a': 0.7, 'e': 0.9994650401836387}",20,0,-49.64888361577865,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
544,False,"{'a': 0.7, 'e': 0.7855023286844629}",25,0,-202.88474230989743,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 4}",0
545,False,"{'a': 0.7, 'e': 0.20210559819248466}",20,0,-11.813694972661727,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
546,False,"{'a': 0.7, 'e': 0.4763445531164649}",25,0,-152.710599887414,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
547,False,"{'a': 0.7, 'e': 0.9307624180057901}",30,0,-253.36741308863702,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 5}",0
548,False,"{'a': 0.7, 'e': 0.9474281741430443}",25,0,-49.14868440367582,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
549,False,"{'a': 0.7, 'e': 0.5185036560072542}",20,0,-39.65751072830415,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
550,False,"{'a': 0.7, 'e': 0.1542812333919083}",20,0,25.89095536788346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
